timestamp_utc,aiEngineName,subPass,location_idx,time_idx,time_description,sky_filename,utc_time,target_lat,target_lon,guess_lat,guess_lon,abs_lat_error_deg,abs_lon_error_deg,central_angle_deg,great_circle_km,cartesian_km,score,hemisphere_correct,date_line_side_correct,within_10deg_lat,within_10deg_lon,numStarsVisible,starsVisibleMagLE0,starsVisibleMag0to1,starsVisibleMag1to2,starsVisibleMag2to3,starsVisibleMag3to4,starsVisibleMag4to5,starsVisibleMag5to6,numPlanetsVisible,moonVisible,visibleBodies
2026-01-15T02:53:07Z,gpt-5-nano,20,6,2,2025:12:17 14:42:52 UTC,results/45_sky_loc6_time2.png,2025-12-17T14:42:52Z,14.7168,170.0641,0.0,150.0,14.7168,20.064099999999996,24.70197688004287,2746.7383011032416,2725.514894550601,0.1,0,1,0,0,2615,2,6,22,59,173,555,1798,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,14,0,2,2025:12:17 14:42:52 UTC,results/45_sky_loc0_time2.png,2025-12-17T14:42:52Z,35.7872,-170.7725,0.0,-180.0,35.7872,9.227499999999992,36.8032732956588,4092.3429269674193,4022.350949113879,0.2,0,1,0,1,2563,2,6,19,58,160,565,1753,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,6,6,0,2025:12:25 12:00:00 UTC,results/45_sky_loc6_time0.png,2025-12-25T12:00:00Z,14.7168,170.0641,20.5,-170.3,5.783200000000001,340.3641,19.57100930099015,2176.199949474818,2165.6357810206587,0.2,1,0,1,0,2585,2,6,20,51,170,546,1790,2,False,jupiter;saturn
2026-01-15T02:53:07Z,gpt-5-nano,19,5,2,2025:12:17 14:42:52 UTC,results/45_sky_loc5_time2.png,2025-12-17T14:42:52Z,52.6565,162.2525,0.0,-170.0,52.6565,332.2525,57.53129352448004,6397.1967993934895,6131.817864190626,0,0,0,0,0,2524,2,6,19,58,157,571,1711,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,9,2,1,2025:12:21 12:31:11 UTC,results/45_sky_loc2_time1.png,2025-12-21T12:31:11Z,-11.0874,-138.853,8.1234,-172.3456,19.2108,33.49259999999998,38.463402141273384,4276.941087153536,4197.081818305826,0.1,0,1,0,0,2653,4,8,24,63,185,570,1799,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,17,3,2,2025:12:17 14:42:52 UTC,results/45_sky_loc3_time2.png,2025-12-17T14:42:52Z,-56.6796,-129.3453,20.123,-157.64,76.8026,28.294699999999978,80.40509961564885,8940.65150294728,8224.866321086009,0.1,0,1,0,0,2602,4,6,20,73,184,572,1743,2,True,mars;moon;venus
2026-01-15T02:53:07Z,gpt-5-nano,22,1,3,2025:12:28 11:11:41 UTC,results/45_sky_loc1_time3.png,2025-12-28T11:11:41Z,45.775,-156.349,20.12345,-170.98765,25.65155,14.638650000000013,28.335352735204722,3150.751820836545,3118.7417142550426,0.2,1,1,0,0,2535,2,5,19,56,160,566,1727,1,True,jupiter;moon
2026-01-15T02:53:07Z,gpt-5-nano,27,6,3,2025:12:28 11:11:41 UTC,results/45_sky_loc6_time3.png,2025-12-28T11:11:41Z,14.7168,170.0641,12.345,-170.99,2.3717999999999986,341.0541,18.565967877282496,2064.444287727622,2055.4241780139496,0.2,1,0,1,0,2583,2,6,19,53,169,551,1783,2,True,jupiter;moon;saturn
2026-01-15T02:53:07Z,gpt-5-nano,18,4,2,2025:12:17 14:42:52 UTC,results/45_sky_loc4_time2.png,2025-12-17T14:42:52Z,20.9316,147.1115,-12.345,-178.9,33.2766,326.0115,47.14495974400428,5242.287581341235,5095.645502374195,0,0,0,0,0,2564,2,5,21,52,167,548,1769,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,1,1,0,2025:12:25 12:00:00 UTC,results/45_sky_loc1_time0.png,2025-12-25T12:00:00Z,45.775,-156.349,-20.0,-160.0,65.775,3.6510000000000105,65.85854706570969,7323.146425035491,6926.603545185981,0.2,0,1,0,1,2549,2,5,19,56,161,567,1739,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,13,6,1,2025:12:21 12:31:11 UTC,results/45_sky_loc6_time1.png,2025-12-21T12:31:11Z,14.7168,170.0641,15.0,-160.0,0.2832000000000008,330.0641,28.914067172641953,3215.102019139682,3181.094573620551,0.2,1,0,1,0,2572,2,6,20,50,172,540,1782,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,4,4,0,2025:12:25 12:00:00 UTC,results/45_sky_loc4_time0.png,2025-12-25T12:00:00Z,20.9316,147.1115,5.0,-165.0,15.9316,312.1115,49.07459093810662,5456.853076790571,5291.574827591981,0.1,1,0,0,0,2578,2,6,19,51,169,554,1777,2,True,jupiter;moon;saturn
2026-01-15T02:53:07Z,gpt-5-nano,10,3,1,2025:12:21 12:31:11 UTC,results/45_sky_loc3_time1.png,2025-12-21T12:31:11Z,-56.6796,-129.3453,-4.57,-178.83,52.1096,49.484700000000004,65.01942050280583,7229.839679547309,6848.102241475179,0.2,1,1,0,0,2667,3,7,24,74,187,576,1796,3,False,jupiter;mars;venus
2026-01-15T02:53:07Z,gpt-5-nano,32,4,4,2025:11:29 10:19:10 UTC,results/45_sky_loc4_time4.png,2025-11-29T10:19:10Z,20.9316,147.1115,0.0,-160.0,20.9316,307.1115,55.69831494369221,6193.37859903644,5952.374952570646,0,0,0,0,0,2489,0,7,12,54,154,562,1700,1,True,moon;saturn
2026-01-15T02:53:07Z,gpt-5-nano,12,5,1,2025:12:21 12:31:11 UTC,results/45_sky_loc5_time1.png,2025-12-21T12:31:11Z,52.6565,162.2525,-0.12345,-169.99,52.77995,332.2425,57.65097480568773,6410.504769059831,6143.480222367426,0,0,0,0,0,2534,1,6,19,53,163,562,1730,2,False,jupiter;saturn
2026-01-15T02:53:08Z,gpt-5-nano,33,5,4,2025:11:29 10:19:10 UTC,results/45_sky_loc5_time4.png,2025-11-29T10:19:10Z,52.6565,162.2525,0.0,0.0,52.6565,162.2525,125.29061241088738,13931.699699537096,11317.192539693115,0,0,0,0,0,2521,0,7,15,55,158,544,1742,2,True,jupiter;moon;saturn
2026-01-15T02:53:07Z,gpt-5-nano,28,0,4,2025:11:29 10:19:10 UTC,results/45_sky_loc0_time4.png,2025-11-29T10:19:10Z,35.7872,-170.7725,20.0,-150.0,15.787199999999999,20.772500000000008,24.114897099717343,2681.45791782646,2661.709896010107,0.2,1,1,0,0,2530,1,5,16,56,167,547,1738,2,True,jupiter;moon;saturn
2026-01-15T02:53:07Z,gpt-5-nano,24,3,3,2025:12:28 11:11:41 UTC,results/45_sky_loc3_time3.png,2025-12-28T11:11:41Z,-56.6796,-129.3453,0.0,-150.0,56.6796,20.65469999999999,59.06857357722438,6568.134778199806,6281.105046486677,0.2,1,1,0,0,2697,3,7,26,70,185,582,1824,1,False,jupiter
2026-01-15T02:53:09Z,gpt-5-nano,35,0,5,2025:11:25 12:12:42 UTC,results/45_sky_loc0_time5.png,2025-11-25T12:12:42Z,35.7872,-170.7725,8.12345,-166.54321,27.66375,4.22929000000002,27.932415675382156,3105.947202140511,3075.280700386564,0.30000000000000004,1,1,0,1,2537,2,5,19,53,161,548,1749,2,False,jupiter;saturn
2026-01-15T02:53:09Z,gpt-5-nano,36,1,5,2025:11:25 12:12:42 UTC,results/45_sky_loc1_time5.png,2025-11-25T12:12:42Z,45.775,-156.349,0.0,-150.0,45.775,6.3489999999999895,46.11604344416589,5127.877150827115,4990.578058850832,0.2,0,1,0,1,2525,1,5,19,54,163,554,1729,1,False,jupiter
2026-01-15T02:53:09Z,gpt-5-nano,34,6,4,2025:11:29 10:19:10 UTC,results/45_sky_loc6_time4.png,2025-11-29T10:19:10Z,14.7168,170.0641,12.346,-150.3,2.370799999999999,320.3641,38.56132304168659,4287.829409531521,4207.360976261334,0.2,1,0,1,0,2566,2,6,16,51,159,568,1764,2,True,jupiter;moon;saturn
2026-01-15T02:53:07Z,gpt-5-nano,15,1,2,2025:12:17 14:42:52 UTC,results/45_sky_loc1_time2.png,2025-12-17T14:42:52Z,45.775,-156.349,-5.0,-170.0,50.775,13.65100000000001,52.21214746900537,5805.733926981105,5606.92561441602,0.1,0,1,0,0,2486,2,7,19,56,159,556,1687,1,False,jupiter
2026-01-15T02:53:09Z,gpt-5-nano,37,2,5,2025:11:25 12:12:42 UTC,results/45_sky_loc2_time5.png,2025-11-25T12:12:42Z,-11.0874,-138.853,5.0,-170.0,16.087400000000002,31.14699999999999,34.92399328124969,3883.3762349839235,3823.5373388380867,0.1,0,1,0,0,2654,3,9,22,58,186,556,1820,1,False,jupiter
2026-01-15T02:53:09Z,gpt-5-nano,38,3,5,2025:11:25 12:12:42 UTC,results/45_sky_loc3_time5.png,2025-11-25T12:12:42Z,-56.6796,-129.3453,21.0,-157.0,77.6796,27.65469999999999,81.0952406821042,9017.391794204239,8283.328526698082,0.1,0,1,0,0,2738,3,8,26,68,192,585,1856,2,False,jupiter;venus
2026-01-15T02:53:09Z,gpt-5-nano,43,1,6,2025:11:21 13:43:54 UTC,results/45_sky_loc1_time6.png,2025-11-21T13:43:54Z,45.775,-156.349,0.0,-170.0,45.775,13.65100000000001,47.329981559884665,5262.861097003008,5114.4956089799025,0.1,0,1,0,0,2534,2,5,19,55,160,566,1727,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,30,2,4,2025:11:29 10:19:10 UTC,results/45_sky_loc2_time4.png,2025-11-29T10:19:10Z,-11.0874,-138.853,12.345,-178.9,23.4324,40.047,46.152288184697,5131.907387658515,4994.286065124782,0.1,0,1,0,0,2651,2,7,20,51,187,568,1816,2,False,jupiter;saturn
2026-01-15T02:53:09Z,gpt-5-nano,40,5,5,2025:11:25 12:12:42 UTC,results/45_sky_loc5_time5.png,2025-11-25T12:12:42Z,52.6565,162.2525,0.0,-160.0,52.6565,322.2525,61.337957154728024,6820.479067180986,6499.413892661068,0,0,0,0,0,2512,1,6,16,52,160,551,1726,2,False,jupiter;saturn
2026-01-15T02:53:07Z,gpt-5-nano,31,3,4,2025:11:29 10:19:10 UTC,results/45_sky_loc3_time4.png,2025-11-29T10:19:10Z,-56.6796,-129.3453,0.5321,-170.04,57.2117,40.69469999999998,65.8759443579661,7325.08091834379,6928.227167292931,0.1,0,1,0,0,2745,3,8,26,57,193,581,1877,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,29,1,4,2025:11:29 10:19:10 UTC,results/45_sky_loc1_time4.png,2025-11-29T10:19:10Z,45.775,-156.349,7.1234,-168.99,38.6516,12.64100000000002,40.165706917435095,4466.229003320763,4375.33670586357,0.2,1,1,0,0,2525,1,6,19,55,157,557,1730,2,True,jupiter;moon;saturn
2026-01-15T02:53:09Z,gpt-5-nano,45,3,6,2025:11:21 13:43:54 UTC,results/45_sky_loc3_time6.png,2025-11-21T13:43:54Z,-56.6796,-129.3453,0.12345,-178.9,56.80305,49.5547,69.23383506373531,7698.461844787231,7238.571557958701,0.1,0,1,0,0,2687,3,7,24,70,185,581,1817,3,True,jupiter;mars;moon;venus
2026-01-15T02:53:09Z,gpt-5-nano,44,2,6,2025:11:21 13:43:54 UTC,results/45_sky_loc2_time6.png,2025-11-21T13:43:54Z,-11.0874,-138.853,2.1357,-177.53,13.2231,38.67699999999999,40.675669274769994,4522.934308560699,4428.55065943382,0.1,0,1,0,0,2666,4,9,23,61,178,571,1820,1,False,jupiter
2026-01-15T02:53:09Z,gpt-5-nano,46,4,6,2025:11:21 13:43:54 UTC,results/45_sky_loc4_time6.png,2025-11-21T13:43:54Z,20.9316,147.1115,4.0,-166.0,16.9316,313.1115,48.57144965495144,5400.906241441328,5240.629643662929,0.1,1,0,0,0,2570,2,6,16,51,162,559,1774,2,False,jupiter;saturn
2026-01-15T02:53:09Z,gpt-5-nano,47,5,6,2025:11:21 13:43:54 UTC,results/45_sky_loc5_time6.png,2025-11-21T13:43:54Z,52.6565,162.2525,0.0,180.0,52.6565,17.747500000000002,54.70938758911262,6083.414742498828,5854.926603999766,0.1,0,1,0,0,2528,1,6,19,55,162,560,1725,2,False,jupiter;saturn
2026-01-15T02:53:10Z,gpt-5-nano,48,6,6,2025:11:21 13:43:54 UTC,results/45_sky_loc6_time6.png,2025-11-21T13:43:54Z,14.7168,170.0641,4.2905,-176.54,10.4263,346.6041,16.81430604703487,1869.6681099712196,1862.9662033759346,0.1,1,0,0,0,2595,2,6,19,53,171,552,1792,2,False,jupiter;saturn
2026-01-15T02:53:07Z,gpt-5-nano,16,2,2,2025:12:17 14:42:52 UTC,results/45_sky_loc2_time2.png,2025-12-17T14:42:52Z,-11.0874,-138.853,0.0,0.0,11.0874,138.853,137.64363716590222,15305.29527829779,11881.44011112821,0.2,1,1,0,0,2665,4,6,26,74,184,568,1803,2,True,jupiter;moon;venus
2026-01-15T02:53:07Z,gpt-5-nano,11,4,1,2025:12:21 12:31:11 UTC,results/45_sky_loc4_time1.png,2025-12-21T12:31:11Z,20.9316,147.1115,32.50123,-64.12567,11.56963,211.23717,118.78779336740736,13208.618214253189,10966.899064102834,0.1,1,0,0,0,2566,2,6,17,50,171,555,1765,2,False,jupiter;saturn
2026-01-15T02:53:07Z,gpt-5-nano,23,2,3,2025:12:28 11:11:41 UTC,results/45_sky_loc2_time3.png,2025-12-28T11:11:41Z,-11.0874,-138.853,0.0,-165.0,11.0874,26.14699999999999,28.247495547625647,3140.9825338145974,3109.2686581928374,0.2,1,1,0,0,2666,3,9,23,60,180,566,1825,1,False,jupiter
2026-01-15T02:53:07Z,gpt-5-nano,26,5,3,2025:12:28 11:11:41 UTC,results/45_sky_loc5_time3.png,2025-12-28T11:11:41Z,52.6565,162.2525,0.0,-160.0,52.6565,322.2525,61.337957154728024,6820.479067180986,6499.413892661068,0,0,0,0,0,2539,1,6,19,55,163,565,1730,2,True,jupiter;moon;saturn
2026-01-15T02:53:07Z,gpt-5-nano,25,4,3,2025:12:28 11:11:41 UTC,results/45_sky_loc4_time3.png,2025-12-28T11:11:41Z,20.9316,147.1115,21.3,-157.9,0.36840000000000117,305.0115,51.02024426607933,5673.200154701139,5487.611663061829,0.2,1,0,1,0,2572,2,6,16,51,163,558,1776,2,True,jupiter;moon;saturn
2026-01-15T02:53:09Z,gpt-5-nano,41,6,5,2025:11:25 12:12:42 UTC,results/45_sky_loc6_time5.png,2025-11-25T12:12:42Z,14.7168,170.0641,12.345,-173.46,2.3717999999999986,343.5241,16.18888916682472,1800.1248297968461,1794.1428242579661,0.2,1,0,1,0,2603,2,6,17,47,171,561,1799,2,False,jupiter;saturn
2026-01-15T02:53:09Z,gpt-5-nano,39,4,5,2025:11:25 12:12:42 UTC,results/45_sky_loc4_time5.png,2025-11-25T12:12:42Z,20.9316,147.1115,3.1235,-173.54,17.8081,320.6515,42.2119282253945,4693.7587458348735,4588.323072387334,0.1,1,0,0,0,2546,1,6,17,50,164,562,1746,2,False,jupiter;saturn
2026-01-15T02:53:09Z,gpt-5-nano,42,0,6,2025:11:21 13:43:54 UTC,results/45_sky_loc0_time6.png,2025-11-21T13:43:54Z,35.7872,-170.7725,20.0,-176.54321,15.787199999999999,5.77070999999998,16.581297442114085,1843.7586994519495,1837.3313794181015,0.30000000000000004,1,1,0,1,2553,2,5,19,52,159,562,1754,1,False,jupiter
2026-01-15T02:53:15Z,gpt-5-nano-HighReasoning,0,0,0,2025:12:25 12:00:00 UTC,results/45_sky_loc0_time0.png,2025-12-25T12:00:00Z,35.7872,-170.7725,-8.4775,-176.54,44.2647,5.767499999999984,44.59711599167289,4958.97989087824,4834.74035838963,0.2,0,1,0,1,2543,2,5,19,52,160,559,1746,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,5,5,0,2025:12:25 12:00:00 UTC,results/45_sky_loc5_time0.png,2025-12-25T12:00:00Z,52.6565,162.2525,0.0,-180.0,52.6565,342.2525,54.70938758911262,6083.414742498828,5854.926603999766,0,0,0,0,0,2524,1,6,19,54,160,558,1726,2,False,jupiter;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,1,1,0,2025:12:25 12:00:00 UTC,results/45_sky_loc1_time0.png,2025-12-25T12:00:00Z,45.775,-156.349,-0.12345,-165.43,45.89845,9.081000000000017,46.59190199395505,5180.790280450733,5039.220719885435,0.2,0,1,0,1,2549,2,5,19,56,161,567,1739,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,6,6,0,2025:12:25 12:00:00 UTC,results/45_sky_loc6_time0.png,2025-12-25T12:00:00Z,14.7168,170.0641,15.0,-165.0,0.2832000000000008,335.0641,24.091009762914414,2678.8017634940925,2659.11228223442,0.2,1,0,1,0,2585,2,6,20,51,170,546,1790,2,False,jupiter;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,7,0,1,2025:12:21 12:31:11 UTC,results/45_sky_loc0_time1.png,2025-12-21T12:31:11Z,35.7872,-170.7725,-0.28426,-178.13,36.07146,7.3574999999999875,36.71642168812158,4082.6854554989063,4013.1861387467593,0.2,0,1,0,1,2558,2,5,19,53,159,566,1754,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,3,3,0,2025:12:25 12:00:00 UTC,results/45_sky_loc3_time0.png,2025-12-25T12:00:00Z,-56.6796,-129.3453,1.2345,-170.12,57.9141,40.774699999999996,66.55354120348619,7400.426353947385,6991.340062761808,0.1,0,1,0,0,2678,3,7,24,73,186,576,1809,2,False,jupiter;venus
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,8,1,1,2025:12:21 12:31:11 UTC,results/45_sky_loc1_time1.png,2025-12-21T12:31:11Z,45.775,-156.349,20.0,-156.0,25.775,0.34899999999998954,25.776602038082668,2866.23133177245,2842.120774645578,0.30000000000000004,1,1,0,1,2551,2,5,19,58,160,567,1740,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,12,5,1,2025:12:21 12:31:11 UTC,results/45_sky_loc5_time1.png,2025-12-21T12:31:11Z,52.6565,162.2525,0.38518,-179.7,52.27132,341.9525,54.40307285549928,6049.354051117978,5824.653730902219,0.1,1,0,0,0,2534,1,6,19,53,163,562,1730,2,False,jupiter;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,23,2,3,2025:12:28 11:11:41 UTC,results/45_sky_loc2_time3.png,2025-12-28T11:11:41Z,-11.0874,-138.853,0.0,-165.0,11.0874,26.14699999999999,28.247495547625647,3140.9825338145974,3109.2686581928374,0.2,1,1,0,0,2666,3,9,23,60,180,566,1825,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,19,5,2,2025:12:17 14:42:52 UTC,results/45_sky_loc5_time2.png,2025-12-17T14:42:52Z,52.6565,162.2525,0.0,180.0,52.6565,17.747500000000002,54.70938758911262,6083.414742498828,5854.926603999766,0.1,0,1,0,0,2524,2,6,19,58,157,571,1711,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,21,0,3,2025:12:28 11:11:41 UTC,results/45_sky_loc0_time3.png,2025-12-28T11:11:41Z,35.7872,-170.7725,0.6235,-168.46,35.1637,2.3125,35.22936593457516,3917.3321716715764,3855.9148418245272,0.30000000000000004,1,1,0,1,2552,2,5,19,52,157,566,1751,1,True,jupiter;moon
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,17,3,2,2025:12:17 14:42:52 UTC,results/45_sky_loc3_time2.png,2025-12-17T14:42:52Z,-56.6796,-129.3453,-9.1234,-173.46,47.556200000000004,44.1147,58.540903180583875,6509.460426108505,6229.98837681933,0.2,1,1,0,0,2602,4,6,20,73,184,572,1743,2,True,mars;moon;venus
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,32,4,4,2025:11:29 10:19:10 UTC,results/45_sky_loc4_time4.png,2025-11-29T10:19:10Z,20.9316,147.1115,21.257,-157.86,0.3254000000000019,304.9715,51.06458122315047,5678.130206199974,5492.060669102893,0.2,1,0,1,0,2489,0,7,12,54,154,562,1700,1,True,moon;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,31,3,4,2025:11:29 10:19:10 UTC,results/45_sky_loc3_time4.png,2025-11-29T10:19:10Z,-56.6796,-129.3453,-14.26,-179.24,42.4196,49.8947,56.715573758378035,6306.492774553699,6052.152449209589,0.2,1,1,0,0,2745,3,8,26,57,193,581,1877,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,4,4,0,2025:12:25 12:00:00 UTC,results/45_sky_loc4_time0.png,2025-12-25T12:00:00Z,20.9316,147.1115,0.0,-180.0,20.9316,327.1115,38.34280410172093,4263.531178469493,4184.417937430698,0,0,0,0,0,2578,2,6,19,51,169,554,1777,2,True,jupiter;moon;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,25,4,3,2025:12:28 11:11:41 UTC,results/45_sky_loc4_time3.png,2025-12-28T11:11:41Z,20.9316,147.1115,0.12345,-170.12,20.80815,317.2315,46.652127324012156,5187.487040858525,5045.3708261783595,0.1,1,0,0,0,2572,2,6,16,51,163,558,1776,2,True,jupiter;moon;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,16,2,2,2025:12:17 14:42:52 UTC,results/45_sky_loc2_time2.png,2025-12-17T14:42:52Z,-11.0874,-138.853,4.5021,141.23,15.589500000000001,280.08299999999997,81.01467261973355,9008.433022044674,8276.519014189009,0,0,0,0,0,2665,4,6,26,74,184,568,1803,2,True,jupiter;moon;venus
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,26,5,3,2025:12:28 11:11:41 UTC,results/45_sky_loc5_time3.png,2025-12-28T11:11:41Z,52.6565,162.2525,6.7845,-172.47,45.872,334.72249999999997,50.31328868767243,5594.5901724386395,5416.56144841171,0.1,1,0,0,0,2539,1,6,19,55,163,565,1730,2,True,jupiter;moon;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,10,3,1,2025:12:21 12:31:11 UTC,results/45_sky_loc3_time1.png,2025-12-21T12:31:11Z,-56.6796,-129.3453,0.0,-180.0,56.6796,50.65469999999999,69.61876892620143,7741.264596508755,7273.755974904818,0.2,1,1,0,0,2667,3,7,24,74,187,576,1796,3,False,jupiter;mars;venus
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,15,1,2,2025:12:17 14:42:52 UTC,results/45_sky_loc1_time2.png,2025-12-17T14:42:52Z,45.775,-156.349,0.0,-170.0,45.775,13.65100000000001,47.329981559884665,5262.861097003008,5114.4956089799025,0.1,0,1,0,0,2486,2,7,19,56,159,556,1687,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,13,6,1,2025:12:21 12:31:11 UTC,results/45_sky_loc6_time1.png,2025-12-21T12:31:11Z,14.7168,170.0641,-15.0,-170.0,29.7168,340.0641,35.65891661263711,3965.096093783042,3901.4120667217403,0,0,0,0,0,2572,2,6,20,50,172,540,1782,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,11,4,1,2025:12:21 12:31:11 UTC,results/45_sky_loc4_time1.png,2025-12-21T12:31:11Z,20.9316,147.1115,20.0,-160.0,0.9315999999999995,307.1115,49.32618298801692,5484.828874966467,5317.011389037233,0.2,1,0,1,0,2566,2,6,17,50,171,555,1765,2,False,jupiter;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,9,2,1,2025:12:21 12:31:11 UTC,results/45_sky_loc2_time1.png,2025-12-21T12:31:11Z,-11.0874,-138.853,-12.345,-160.98,1.2576,22.12699999999998,21.69634727309984,2412.5270758069296,2398.1387431977737,0.30000000000000004,1,1,1,0,2653,4,8,24,63,185,570,1799,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,29,1,4,2025:11:29 10:19:10 UTC,results/45_sky_loc1_time4.png,2025-11-29T10:19:10Z,45.775,-156.349,1.2345,-173.25,44.5405,16.90100000000001,46.94996976846882,5220.605655366835,5075.765458928989,0.2,1,1,0,0,2525,1,6,19,55,157,557,1730,2,True,jupiter;moon;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,20,6,2,2025:12:17 14:42:52 UTC,results/45_sky_loc6_time2.png,2025-12-17T14:42:52Z,14.7168,170.0641,0.0,-180.0,14.7168,350.0641,17.69523433587267,1967.6230017285277,1959.8124770903958,0,0,0,0,0,2615,2,6,22,59,173,555,1798,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,22,1,3,2025:12:28 11:11:41 UTC,results/45_sky_loc1_time3.png,2025-12-28T11:11:41Z,45.775,-156.349,0.0,-150.0,45.775,6.3489999999999895,46.11604344416589,5127.877150827115,4990.578058850832,0.2,0,1,0,1,2535,2,5,19,56,160,566,1727,1,True,jupiter;moon
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,18,4,2,2025:12:17 14:42:52 UTC,results/45_sky_loc4_time2.png,2025-12-17T14:42:52Z,20.9316,147.1115,-12.345,-178.9,33.2766,326.0115,47.14495974400428,5242.287581341235,5095.645502374195,0,0,0,0,0,2564,2,5,21,52,167,548,1769,1,False,jupiter
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,30,2,4,2025:11:29 10:19:10 UTC,results/45_sky_loc2_time4.png,2025-11-29T10:19:10Z,-11.0874,-138.853,0.0,-150.0,11.0874,11.146999999999991,15.672500529245669,1742.704953809559,1737.2769799203918,0.2,1,1,0,0,2651,2,7,20,51,187,568,1816,2,False,jupiter;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,28,0,4,2025:11:29 10:19:10 UTC,results/45_sky_loc0_time4.png,2025-11-29T10:19:10Z,35.7872,-170.7725,0.0,-170.0,35.7872,0.772500000000008,35.79442328741879,3980.163769357571,3915.7533422967585,0.2,0,1,0,1,2530,1,5,16,56,167,547,1738,2,True,jupiter;moon;saturn
2026-01-15T02:56:39Z,gpt-5-nano-HighReasoning,2,2,0,2025:12:25 12:00:00 UTC,results/45_sky_loc2_time0.png,2025-12-25T12:00:00Z,-11.0874,-138.853,0.0,-176.0,11.0874,37.14699999999999,38.53652416663083,4285.071896629995,4204.758026991165,0.2,1,1,0,0,2656,4,8,24,62,184,566,1808,1,False,jupiter
2026-01-15T02:56:41Z,gpt-5-nano-HighReasoning,33,5,4,2025:11:29 10:19:10 UTC,results/45_sky_loc5_time4.png,2025-11-29T10:19:10Z,52.6565,162.2525,0.0,-180.0,52.6565,342.2525,54.70938758911262,6083.414742498828,5854.926603999766,0,0,0,0,0,2521,0,7,15,55,158,544,1742,2,True,jupiter;moon;saturn
2026-01-15T02:56:41Z,gpt-5-nano-HighReasoning,34,6,4,2025:11:29 10:19:10 UTC,results/45_sky_loc6_time4.png,2025-11-29T10:19:10Z,14.7168,170.0641,3.2,-168.8,11.5168,338.8641,23.808126363737003,2647.346521225826,2628.341545045879,0.1,1,0,0,0,2566,2,6,16,51,159,568,1764,2,True,jupiter;moon;saturn
2026-01-15T02:56:41Z,gpt-5-nano-HighReasoning,38,3,5,2025:11:25 12:12:42 UTC,results/45_sky_loc3_time5.png,2025-11-25T12:12:42Z,-56.6796,-129.3453,0.0,-165.0,56.6796,35.65469999999999,63.49042765179342,7059.823196802485,6704.121939913934,0.2,1,1,0,0,2738,3,8,26,68,192,585,1856,2,False,jupiter;venus
2026-01-15T02:56:41Z,gpt-5-nano-HighReasoning,36,1,5,2025:11:25 12:12:42 UTC,results/45_sky_loc1_time5.png,2025-11-25T12:12:42Z,45.775,-156.349,0.0,-150.0,45.775,6.3489999999999895,46.11604344416589,5127.877150827115,4990.578058850832,0.2,0,1,0,1,2525,1,5,19,54,163,554,1729,1,False,jupiter
